video_id,ts,tid,p_state,p_event,R,trigger
datasets/gmdcsa24/Subject 4/ADL/09.mp4,3.808,1,0.663,0.219,0.474,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,3.840,1,0.554,0.227,0.464,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,3.888,1,0.645,0.232,0.467,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,3.920,1,0.617,0.245,0.467,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,3.952,1,0.595,0.254,0.466,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,3.984,1,0.694,0.272,0.478,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.016,1,0.636,0.301,0.483,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.048,1,0.637,0.279,0.485,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.080,1,0.704,0.275,0.494,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.112,1,0.627,0.274,0.493,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.144,1,0.690,0.268,0.498,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.176,1,0.644,0.244,0.495,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.208,1,0.605,0.229,0.487,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.256,1,0.698,0.233,0.492,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.288,1,0.500,0.255,0.474,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.320,1,0.642,0.268,0.478,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.352,1,0.745,0.242,0.491,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.384,1,0.660,0.234,0.491,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.416,1,0.684,0.249,0.495,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.448,1,0.600,0.246,0.487,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.480,1,0.748,0.226,0.498,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.512,1,0.651,0.231,0.495,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.544,1,0.695,0.242,0.499,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.592,1,0.674,0.273,0.502,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.624,1,0.637,0.284,0.500,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.656,1,0.618,0.292,0.498,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.688,1,0.644,0.318,0.501,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.720,1,0.701,0.346,0.513,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.752,1,0.684,0.339,0.519,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.784,1,0.660,0.332,0.521,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.816,1,0.654,0.292,0.519,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.848,1,0.676,0.287,0.519,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.881,1,0.514,0.253,0.497,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.912,1,0.531,0.252,0.482,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.960,1,0.537,0.249,0.470,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,4.992,1,0.617,0.247,0.470,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.024,1,0.639,0.228,0.471,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.056,1,0.592,0.237,0.466,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.088,1,0.452,0.246,0.447,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.120,1,0.441,0.274,0.432,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.152,1,0.429,0.254,0.209,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.184,1,0.379,0.201,0.198,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.616,1,0.650,0.200,0.205,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.664,1,0.701,0.220,0.215,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.696,1,0.523,0.219,0.212,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.728,1,0.435,0.239,0.205,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.760,1,0.535,0.210,0.205,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.792,1,0.449,0.220,0.200,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.824,1,0.508,0.256,0.200,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.856,1,0.583,0.274,0.206,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.888,1,0.526,0.269,0.207,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.920,1,0.485,0.262,0.205,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.952,1,0.347,0.278,0.196,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,5.984,1,0.398,0.275,0.192,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.032,1,0.316,0.270,0.183,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.256,1,0.529,0.247,0.188,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.288,1,0.541,0.242,0.193,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.320,1,0.389,0.236,0.187,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.352,1,0.516,0.246,0.190,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.400,1,0.691,0.250,0.204,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.432,1,0.663,0.248,0.213,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.464,1,0.352,0.254,0.201,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.496,1,0.529,0.236,0.202,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.528,1,0.576,0.244,0.206,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.560,1,0.589,0.244,0.210,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.592,1,0.589,0.250,0.213,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.624,1,0.446,0.259,0.208,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.656,1,0.475,0.252,0.205,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.688,1,0.628,0.237,0.211,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.736,1,0.700,0.269,0.222,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.768,1,0.654,0.235,0.226,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.800,1,0.458,0.236,0.218,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.832,1,0.647,0.226,0.222,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.864,1,0.665,0.235,0.227,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.896,1,0.445,0.232,0.217,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.928,1,0.422,0.266,0.210,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.960,1,0.459,0.255,0.206,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,6.992,1,0.429,0.268,0.201,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.024,1,0.597,0.281,0.208,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.056,1,0.683,0.286,0.219,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.104,1,0.675,0.293,0.227,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.136,1,0.534,0.279,0.225,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.168,1,0.534,0.269,0.223,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.200,1,0.598,0.238,0.224,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.232,1,0.782,0.237,0.235,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.265,1,0.748,0.239,0.243,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.296,1,0.621,0.251,0.483,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.328,1,0.503,0.266,0.468,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.360,1,0.338,0.251,0.435,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.472,1,0.534,0.272,0.434,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.504,1,0.460,0.267,0.424,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.536,1,0.535,0.302,0.427,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.568,1,0.414,0.295,0.415,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.600,1,0.494,0.267,0.413,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.632,1,0.640,0.274,0.429,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.664,1,0.530,0.279,0.429,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.696,1,0.526,0.254,0.427,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,7.728,1,0.387,0.256,0.408,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.128,1,0.549,0.233,0.411,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.176,1,0.621,0.195,0.419,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.208,1,0.646,0.161,0.426,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.240,1,0.594,0.173,0.426,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.272,1,0.670,0.215,0.438,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.304,1,0.735,0.204,0.455,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.336,1,0.524,0.207,0.443,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.368,1,0.436,0.216,0.424,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.400,1,0.598,0.237,0.430,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.432,1,0.502,0.247,0.424,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.464,1,0.502,0.263,0.421,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.496,1,0.490,0.256,0.416,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.544,1,0.587,0.265,0.424,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.576,1,0.508,0.264,0.421,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.608,1,0.353,0.270,0.401,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.640,1,0.437,0.268,0.395,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.672,1,0.537,0.284,0.403,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.704,1,0.532,0.261,0.407,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.736,1,0.354,0.251,0.388,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.944,1,0.505,0.204,0.388,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,8.976,1,0.622,0.211,0.402,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.008,1,0.583,0.219,0.409,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.041,1,0.607,0.183,0.414,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.072,1,0.556,0.155,0.411,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.104,1,0.450,0.155,0.395,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.136,1,0.661,0.164,0.408,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.168,1,0.599,0.168,0.412,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.200,1,0.572,0.174,0.412,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.248,1,0.397,0.155,0.390,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.280,1,0.441,0.174,0.379,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.312,1,0.404,0.177,0.366,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.344,1,0.630,0.180,0.383,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.376,1,0.729,0.190,0.409,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.408,1,0.731,0.183,0.429,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.441,1,0.680,0.203,0.441,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.472,1,0.742,0.196,0.458,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.504,1,0.734,0.197,0.470,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.536,1,0.691,0.209,0.476,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.568,1,0.657,0.229,0.478,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.616,1,0.648,0.252,0.480,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.648,1,0.619,0.237,0.477,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.680,1,0.713,0.218,0.485,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.712,1,0.703,0.234,0.491,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.744,1,0.622,0.241,0.487,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,9.776,1,0.376,0.217,0.452,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.384,1,0.538,0.192,0.442,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.448,1,0.572,0.183,0.436,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.480,1,0.662,0.197,0.444,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.512,1,0.404,0.218,0.421,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.544,1,0.582,0.201,0.423,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.576,1,0.409,0.208,0.404,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.608,1,0.743,0.221,0.430,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.641,1,0.682,0.250,0.446,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.688,1,0.669,0.267,0.458,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.720,1,0.683,0.296,0.472,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.752,1,0.668,0.272,0.480,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.784,1,0.588,0.276,0.477,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.816,1,0.673,0.272,0.484,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.848,1,0.685,0.255,0.490,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.880,1,0.633,0.248,0.488,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.913,1,0.650,0.235,0.487,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.944,1,0.528,0.234,0.471,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,10.976,1,0.556,0.225,0.462,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.024,1,0.737,0.237,0.477,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.056,1,0.712,0.228,0.485,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.088,1,0.585,0.225,0.476,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.120,1,0.682,0.228,0.481,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.152,1,0.637,0.246,0.481,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.184,1,0.645,0.235,0.481,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.216,1,0.694,0.236,0.487,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.248,1,0.593,0.234,0.479,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.280,1,0.647,0.259,0.482,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.312,1,0.767,0.254,0.498,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.344,1,0.671,0.259,0.500,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.392,1,0.691,0.235,0.501,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.424,1,0.715,0.245,0.506,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.457,1,0.681,0.259,0.508,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.488,1,0.731,0.258,0.514,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.520,1,0.668,0.239,0.511,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.552,1,0.544,0.249,0.494,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.584,1,0.688,0.251,0.498,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.616,1,0.702,0.260,0.503,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.648,1,0.690,0.258,0.506,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.680,1,0.681,0.252,0.507,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.728,1,0.763,0.263,0.518,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.760,1,0.712,0.257,0.520,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.792,1,0.640,0.253,0.513,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.824,1,0.683,0.243,0.512,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.856,1,0.631,0.239,0.504,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.888,1,0.727,0.252,0.511,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.920,1,0.722,0.263,0.516,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.952,1,0.703,0.249,0.517,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,11.984,1,0.697,0.249,0.518,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,12.016,1,0.748,0.250,0.524,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,12.048,1,0.677,0.223,0.518,0
datasets/gmdcsa24/Subject 4/ADL/09.mp4,12.096,1,0.737,0.220,0.521,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.400,1,0.599,0.000,0.036,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.432,1,0.605,0.000,0.065,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.464,1,0.547,0.000,0.085,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.496,1,0.609,0.000,0.104,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.528,1,0.527,0.000,0.115,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.560,1,0.562,0.000,0.126,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.592,1,0.705,0.000,0.143,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.640,1,0.484,0.000,0.143,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.704,1,0.757,0.051,0.162,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.736,1,0.721,0.021,0.174,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.768,1,0.805,0.000,0.187,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.800,1,0.798,0.000,0.198,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.832,1,0.802,0.000,0.206,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.864,1,0.810,0.000,0.214,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.896,1,0.820,0.000,0.220,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.928,1,0.811,0.000,0.225,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,0.960,1,0.763,0.000,0.226,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.008,1,0.698,0.005,0.223,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.040,1,0.778,0.077,0.228,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.072,1,0.703,0.000,0.224,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.104,1,0.654,0.089,0.222,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.136,1,0.776,0.031,0.226,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.168,1,0.759,0.005,0.226,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.200,1,0.756,0.028,0.228,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.232,1,0.750,0.067,0.230,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.264,1,0.764,0.018,0.230,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.296,1,0.737,0.011,0.229,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.344,1,0.778,0.017,0.230,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.376,1,0.781,0.000,0.231,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.408,1,0.666,0.002,0.225,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.440,1,0.790,0.000,0.227,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.472,1,0.744,0.014,0.227,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.504,1,0.721,0.004,0.225,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.536,1,0.510,0.024,0.212,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.568,1,0.702,0.000,0.211,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.600,1,0.773,0.013,0.216,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.632,1,0.776,0.000,0.219,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.664,1,0.725,0.000,0.219,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.744,1,0.660,0.000,0.215,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.808,1,0.516,0.009,0.203,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.840,1,0.777,0.000,0.209,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.872,1,0.834,0.000,0.217,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.904,1,0.835,0.000,0.224,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.936,1,0.838,0.000,0.229,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,1.968,1,0.824,0.000,0.233,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.000,1,0.803,0.000,0.235,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.032,1,0.820,0.000,0.237,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.080,1,0.812,0.000,0.238,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.112,1,0.813,0.000,0.239,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.144,1,0.819,0.000,0.241,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.176,1,0.797,0.018,0.241,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.208,1,0.804,0.000,0.241,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.240,1,0.808,0.002,0.241,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.272,1,0.781,0.050,0.242,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.304,1,0.795,0.018,0.242,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.336,1,0.811,0.046,0.244,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.368,1,0.804,0.000,0.244,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.416,1,0.801,0.049,0.245,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.448,1,0.832,0.017,0.246,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.480,1,0.785,0.061,0.247,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.512,1,0.786,0.124,0.249,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.544,1,0.731,0.058,0.246,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.576,1,0.806,0.012,0.245,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.608,1,0.817,0.155,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.640,1,0.797,0.050,0.251,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.672,1,0.845,0.015,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.704,1,0.795,0.063,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.736,1,0.852,0.046,0.255,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.784,1,0.784,0.032,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.816,1,0.803,0.054,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.848,1,0.791,0.076,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.880,1,0.829,0.069,0.254,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.912,1,0.833,0.021,0.254,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.944,1,0.811,0.037,0.253,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,2.976,1,0.805,0.015,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.008,1,0.709,0.032,0.245,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.040,1,0.697,0.000,0.238,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.072,1,0.786,0.000,0.238,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.104,1,0.775,0.000,0.237,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.152,1,0.783,0.001,0.236,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.184,1,0.751,0.000,0.234,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.216,1,0.763,0.117,0.238,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.248,1,0.773,0.090,0.240,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.280,1,0.805,0.273,0.251,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.312,1,0.774,0.136,0.253,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.344,1,0.782,0.136,0.255,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.376,1,0.685,0.354,0.259,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.408,1,0.713,0.045,0.252,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.440,1,0.723,0.389,0.260,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.488,1,0.457,0.120,0.241,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.552,1,0.558,0.038,0.227,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.584,1,0.368,0.045,0.206,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.712,2,0.710,0.000,0.043,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.744,2,0.659,0.000,0.074,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.744,3,0.570,0.000,0.034,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.776,2,0.786,0.000,0.106,0
datasets/gmdcsa24/Subject 4/ADL/10.mp4,3.808,2,0.727,0.000,0.128,0
