video_id,ts,tid,p_state,p_event,R,trigger
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.360,3,0.782,0.000,0.219,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.392,3,0.802,0.000,0.224,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.424,3,0.814,0.000,0.228,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.456,3,0.822,0.000,0.231,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.488,3,0.812,0.000,0.234,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.520,3,0.861,0.000,0.239,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.552,3,0.853,0.000,0.242,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.600,3,0.842,0.000,0.244,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.632,3,0.845,0.000,0.246,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.664,3,0.836,0.000,0.247,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.696,3,0.830,0.000,0.247,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.728,3,0.834,0.000,0.248,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.760,3,0.844,0.000,0.249,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.792,3,0.851,0.000,0.250,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.824,3,0.866,0.000,0.252,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.856,3,0.862,0.000,0.253,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.888,3,0.824,0.000,0.252,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.920,3,0.809,0.000,0.250,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,3.968,3,0.775,0.000,0.247,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.000,3,0.660,0.000,0.237,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.032,3,0.673,0.000,0.230,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.064,3,0.487,0.000,0.213,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.096,3,0.581,0.000,0.205,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.128,3,0.453,0.000,0.192,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.192,3,0.602,0.000,0.189,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.224,3,0.573,0.000,0.186,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.256,3,0.443,0.000,0.175,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.288,3,0.532,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.336,3,0.536,0.000,0.170,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.368,3,0.678,0.000,0.177,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.400,3,0.611,0.000,0.178,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.432,3,0.456,0.000,0.170,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.464,3,0.587,0.000,0.171,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.496,3,0.657,0.000,0.176,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.528,3,0.485,0.000,0.170,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.560,3,0.550,0.000,0.169,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.592,3,0.308,0.000,0.154,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.624,3,0.383,0.000,0.146,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.672,3,0.416,0.000,0.142,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.704,3,0.588,0.000,0.149,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.736,3,0.623,0.000,0.156,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.768,3,0.675,0.000,0.166,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.800,3,0.653,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.832,3,0.578,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.864,3,0.582,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.896,3,0.664,0.000,0.178,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.928,3,0.502,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.960,3,0.477,0.000,0.166,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,4.992,3,0.326,0.000,0.153,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.040,3,0.614,0.000,0.159,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.072,3,0.509,0.000,0.158,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.104,3,0.644,0.000,0.165,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.136,3,0.528,0.000,0.164,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.168,3,0.537,0.000,0.163,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.200,3,0.495,0.000,0.160,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.232,3,0.672,0.000,0.168,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.264,3,0.578,0.000,0.169,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.296,3,0.464,0.000,0.163,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.328,3,0.492,0.000,0.160,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.360,3,0.564,0.000,0.162,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.408,3,0.599,0.000,0.166,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.440,3,0.556,0.000,0.166,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.472,3,0.534,0.000,0.165,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.504,3,0.454,0.000,0.159,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.536,3,0.579,0.000,0.162,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.568,3,0.528,0.000,0.161,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.600,3,0.468,0.000,0.157,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.632,3,0.654,0.000,0.165,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.664,3,0.596,0.000,0.168,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.696,3,0.582,0.000,0.169,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.744,3,0.509,0.000,0.166,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.776,3,0.488,0.000,0.162,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.808,3,0.475,0.000,0.158,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.904,3,0.503,0.000,0.157,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.936,3,0.613,0.000,0.162,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,5.968,3,0.502,0.000,0.160,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.000,3,0.611,0.000,0.164,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.032,3,0.561,0.000,0.165,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.065,3,0.394,0.000,0.156,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.112,3,0.628,0.000,0.162,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.144,3,0.454,0.000,0.157,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.176,3,0.604,0.000,0.162,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.208,3,0.576,0.000,0.164,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.240,3,0.701,0.000,0.173,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.272,3,0.637,0.000,0.177,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.304,3,0.635,0.000,0.180,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.336,3,0.503,0.000,0.174,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.368,3,0.541,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.400,3,0.561,0.000,0.171,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.432,3,0.496,0.000,0.166,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.480,3,0.528,0.000,0.165,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.512,3,0.488,0.000,0.161,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.544,3,0.360,0.000,0.151,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.576,3,0.610,0.000,0.157,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.608,3,0.583,0.000,0.161,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.640,3,0.433,0.000,0.154,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.672,3,0.652,0.000,0.163,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.704,3,0.702,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.736,3,0.498,0.000,0.168,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.768,3,0.453,0.000,0.161,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.816,3,0.574,0.000,0.164,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.848,3,0.585,0.000,0.166,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.880,3,0.658,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.912,3,0.583,0.000,0.173,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.944,3,0.616,0.000,0.175,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,6.976,3,0.695,0.000,0.182,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.008,3,0.511,0.000,0.176,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.040,3,0.713,0.000,0.184,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.072,3,0.613,0.000,0.184,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.104,3,0.510,0.000,0.178,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.137,3,0.535,0.000,0.174,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.184,3,0.592,0.000,0.175,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.216,3,0.574,0.000,0.174,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.248,3,0.613,0.000,0.176,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.280,3,0.534,0.000,0.173,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.312,3,0.542,0.000,0.171,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.344,3,0.599,0.000,0.173,0
datasets/gmdcsa24/Subject 4/Fall/05.mp4,7.376,3,0.558,0.000,0.172,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.200,5,0.770,0.000,0.046,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.232,5,0.752,0.000,0.082,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.280,5,0.802,0.000,0.114,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.312,5,0.746,0.000,0.136,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.344,5,0.775,0.000,0.155,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.376,5,0.813,0.000,0.173,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.408,5,0.785,0.000,0.185,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.440,5,0.785,0.000,0.195,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.472,5,0.791,0.000,0.204,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.504,5,0.830,0.000,0.213,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.536,5,0.823,0.000,0.220,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.568,5,0.813,0.000,0.224,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.600,5,0.845,0.000,0.230,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.648,5,0.835,0.000,0.234,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.680,5,0.856,0.000,0.239,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.712,5,0.807,0.000,0.240,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.744,5,0.792,0.000,0.239,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.776,5,0.804,0.000,0.240,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.808,5,0.810,0.000,0.240,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.840,5,0.792,0.000,0.240,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.872,5,0.783,0.000,0.239,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.904,5,0.755,0.000,0.236,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.936,5,0.744,0.000,0.234,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,1.968,5,0.697,0.000,0.229,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.016,5,0.753,0.000,0.228,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.048,5,0.723,0.000,0.226,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.081,5,0.727,0.000,0.224,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.112,5,0.714,0.000,0.222,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.144,5,0.710,0.000,0.220,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.176,5,0.685,0.000,0.217,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.209,5,0.667,0.000,0.214,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.209,7,0.567,0.000,0.034,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.240,7,0.690,0.000,0.069,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.272,7,0.688,0.000,0.096,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.304,7,0.663,0.000,0.117,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.352,7,0.742,0.000,0.138,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.384,7,0.713,0.000,0.153,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.416,7,0.779,0.000,0.169,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.448,7,0.754,0.000,0.181,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.480,7,0.787,0.000,0.192,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.512,7,0.781,0.000,0.200,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.512,5,0.644,0.000,0.210,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.544,5,0.714,0.000,0.211,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.576,5,0.664,0.000,0.208,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.576,7,0.540,0.000,0.193,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.608,5,0.702,0.000,0.209,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.608,7,0.523,0.000,0.185,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.640,5,0.769,0.000,0.213,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.672,5,0.797,0.000,0.218,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.720,5,0.814,0.000,0.224,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.752,5,0.828,0.000,0.229,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.784,5,0.813,0.000,0.232,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.816,5,0.850,0.000,0.236,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.848,5,0.831,0.000,0.239,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.880,5,0.840,0.000,0.241,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.912,5,0.851,0.000,0.244,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.944,5,0.854,0.000,0.247,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,2.977,5,0.863,0.000,0.249,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.008,5,0.790,0.000,0.247,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.040,5,0.799,0.000,0.245,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.088,5,0.874,0.000,0.249,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.120,5,0.891,0.000,0.252,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.152,5,0.863,0.000,0.254,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.184,5,0.857,0.000,0.254,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.216,5,0.853,0.000,0.255,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.249,5,0.841,0.000,0.254,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.280,5,0.868,0.000,0.255,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.312,5,0.892,0.000,0.258,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.344,5,0.893,0.000,0.260,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.376,5,0.885,0.000,0.261,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.424,5,0.890,0.000,0.262,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.456,5,0.896,0.000,0.264,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.488,5,0.892,0.000,0.264,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.521,5,0.762,0.000,0.257,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.552,5,0.782,0.000,0.253,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.584,5,0.790,0.000,0.250,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.616,5,0.630,0.000,0.237,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.648,5,0.490,0.000,0.219,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.680,5,0.423,0.000,0.201,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.712,5,0.561,0.000,0.194,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.745,5,0.622,0.000,0.193,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.792,5,0.853,0.000,0.205,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.824,5,0.842,0.000,0.215,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.856,5,0.854,0.000,0.223,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.888,5,0.876,0.000,0.231,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.920,5,0.881,0.000,0.238,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.952,5,0.857,0.000,0.242,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,3.984,5,0.871,0.000,0.246,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.016,5,0.872,0.000,0.249,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.048,5,0.887,0.000,0.252,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.080,5,0.893,0.000,0.255,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.128,5,0.808,0.000,0.253,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.160,5,0.597,0.000,0.238,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.192,5,0.684,0.000,0.231,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.224,5,0.774,0.000,0.232,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.256,5,0.777,0.000,0.232,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.288,5,0.397,0.000,0.209,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.320,5,0.704,0.000,0.210,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.352,5,0.764,0.000,0.214,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.384,5,0.777,0.000,0.218,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.416,5,0.859,0.000,0.226,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.448,5,0.854,0.000,0.232,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.496,5,0.862,0.000,0.237,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.528,5,0.855,0.000,0.241,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.560,5,0.814,0.000,0.242,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.592,5,0.846,0.000,0.244,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.624,5,0.818,0.000,0.244,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.656,5,0.844,0.000,0.246,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.688,5,0.841,0.000,0.247,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.720,5,0.854,0.000,0.249,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.752,5,0.831,0.000,0.249,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.785,5,0.802,0.000,0.247,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.816,5,0.783,0.000,0.245,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.864,5,0.793,0.000,0.244,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.896,5,0.787,0.000,0.242,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.928,5,0.666,0.000,0.234,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.960,5,0.823,0.000,0.236,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,4.992,5,0.723,0.000,0.232,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.024,5,0.761,0.000,0.232,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.056,5,0.838,0.000,0.236,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.088,5,0.788,0.000,0.236,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.120,5,0.699,0.000,0.231,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.152,5,0.779,0.000,0.231,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.200,5,0.731,0.000,0.229,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.232,5,0.812,0.000,0.232,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.264,5,0.748,0.000,0.230,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.296,5,0.405,0.000,0.209,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.328,5,0.730,0.000,0.211,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.360,5,0.744,0.000,0.213,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.392,5,0.806,0.000,0.219,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.424,5,0.819,0.000,0.224,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.456,5,0.769,0.000,0.225,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.488,5,0.684,0.000,0.221,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.520,5,0.795,0.000,0.225,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.568,5,0.699,0.000,0.222,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.600,5,0.787,0.000,0.225,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.632,5,0.788,0.000,0.227,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.664,5,0.656,0.000,0.221,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.696,5,0.694,0.000,0.218,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.728,5,0.714,0.000,0.218,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.760,5,0.792,0.000,0.222,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.792,5,0.766,0.000,0.223,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.824,5,0.775,0.000,0.225,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.856,5,0.757,0.000,0.226,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.888,5,0.689,0.000,0.222,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.936,5,0.775,0.000,0.224,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,5.968,5,0.706,0.000,0.221,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,6.000,5,0.693,0.000,0.219,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,6.032,5,0.664,0.000,0.215,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,6.064,5,0.733,0.000,0.216,0
datasets/gmdcsa24/Subject 4/Fall/06.mp4,6.096,5,0.739,0.000,0.217,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,0.464,1,0.740,0.000,0.044,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,0.576,1,0.563,0.000,0.069,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,0.608,1,0.677,0.000,0.096,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.208,1,0.516,0.000,0.108,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.240,1,0.389,0.000,0.110,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.272,1,0.507,0.000,0.118,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.304,1,0.729,0.000,0.138,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.352,1,0.575,0.000,0.145,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.384,1,0.724,0.000,0.159,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.416,1,0.348,0.000,0.148,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.448,1,0.333,0.000,0.139,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.576,2,0.717,0.000,0.043,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.608,2,0.733,0.000,0.078,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.640,2,0.809,0.000,0.111,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.672,2,0.358,0.000,0.110,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.784,2,0.657,0.000,0.128,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.816,2,0.718,0.000,0.145,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.848,2,0.759,0.000,0.162,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.880,2,0.808,0.000,0.178,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.912,2,0.906,0.000,0.197,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.944,2,0.905,0.000,0.212,0
datasets/gmdcsa24/Subject 4/Fall/07.mp4,2.976,2,0.907,0.000,0.224,0
